Date,Store_Number,Store_Name,Address,City,Zip_Code,County_Number,County,Category,Category_Name,Vendor_Number,Vendor_Name,Item_Number,Item_Description,Pack,Bottle_Volume_(ml),State_Bottle_Cost,State_Bottle_Retail,Bottles_Sold,Sale_(Dollars),Volume_Sold_(Liters),Volume_Sold_(Gallons)
06/04/2014,2600,Hy-Vee Food Store / Oskaloosa,110  SO  D  ST,OSKALOOSA,52577,62.0,Mahaska,1032080.0,IMPORTED VODKA,370.0,Pernod Ricard USA/Austin Nichols,34041,Absolut Vodka 100 Premium,12,750,15.0,22.49,1,22.49,0.75,0.2
10/04/2017,3818,Round Window Liquor,703 W Pleasant St,Knoxville,50138,63.0,MARION,1011100.0,Blended Whiskies,65.0,Jim Beam Brands,22784,Beam's 8 Star Bl Whiskey,24,375,2.09,3.14,4,3.14,1.5,0.39
01/19/2016,2644,Hy-Vee Fort Dodge Wine and Spirits,1511 2ND AVE NORTH,FORT DODGE,50501,94.0,Webster,1081600.0,WHISKEY LIQUEUR,85.0,Brown-Forman Corporation,86888,Southern Comfort PET,6,1750,20.26,30.39,6,182.34,10.5,2.77
03/22/2016,2544,Hy-Vee Food Store / Marshalltown,802 SOUTH CENTER,MARSHALLTOWN,50158,64.0,Marshall,1082900.0,MISC. IMPORTED CORDIALS & LIQUEURS,130.0,Disaronno International LLC,64136,Disaronno Amaretto,12,750,13.86,20.79,12,249.48,9.0,2.38
02/10/2015,2651,Hy-Vee / Waverly,1311 4 STREET SW,WAVERLY,50677,9.0,Bremer,1012200.0,SCOTCH WHISKIES,55.0,Sazerac North America,8828,Lauder's,6,1750,10.68,16.27,6,97.62,10.5,2.77
07/08/2014,4651,Casey's General Store #2300 / Jewell,"301, MAIN ST",JEWELL,50130,40.0,Hamilton,1011200.0,STRAIGHT BOURBON WHISKIES,259.0,Heaven Hill Brands,17956,Evan Williams Str Bourbon,12,750,6.87,10.3,3,30.9,2.25,0.59
01/20/2015,2656,Hy-Vee Food Store / Corning,300  10TH ST,CORNING,51632,22.0,Clayton,1051100.0,APRICOT BRANDIES,434.0,Luxco-St Louis,54446,Paramount Apricot Flavored Brandy,12,750,5.48,8.22,2,16.44,1.5,0.4
11/06/2014,2515,Hy-Vee Food Store #1 / Mason City,2400 4TH ST SW,MASON CITY,50401,17.0,Cerro Gordo,1051100.0,APRICOT BRANDIES,434.0,Luxco-St Louis,54447,Paramount Apricot Flavored Brandy,12,1000,6.53,9.8,6,58.8,6.0,1.59
09/22/2014,2517,Hy-Vee Food Store #1 / Newton,1501 FIRST AVENUE EAST,NEWTON,50208,50.0,Jasper,1011300.0,TENNESSEE WHISKIES,85.0,Brown-Forman Corporation,26826,Jack Daniels Old #7 Black Lbl,12,750,14.53,21.8,12,261.6,9.0,2.38
04/29/2015,2840,CVS Pharmacy #8633 / Bettendorf,2002 SPRUCE HILLS DR,BETTENDORF,52722,82.0,Scott,1022100.0,TEQUILA,395.0,Proximo,87408,Jose Cuervo Especial Silver,12,750,10.49,15.74,4,62.96,3.0,0.79
01/15/2015,4724,Walgreens #05942 / Newton,1204 1ST AVE EAST,NEWTON,50208,50.0,Jasper,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,434.0,Luxco-St Louis,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77
02/24/2015,4167,"Iowa Street Market, Inc.",1256 IOWA ST,DUBUQUE,52001,31.0,Dubuque,1081390.0,IMPORTED SCHNAPPS,260.0,Diageo Americas,69947,Rumple Minze Peppermint Schnapps Liqueur,12,1000,15.75,23.63,12,283.56,12.0,3.17
10/24/2012,4303,Mepo Foods,111 N WAPELLO,MEDIAPOLIS,52637,29.0,Des Moines,1011100.0,BLENDED WHISKIES,65.0,Jim Beam Brands,24458,Kessler Blend Whiskey,6,1750,10.01,15.52,6,93.12,10.5,2.77
03/28/2012,2562,Hy-Vee Food Store / Fort Dodge,115 SOUTH 29TH ST,FORT DODGE,50501,94.0,Webster,1062310.0,SPICED RUM,260.0,Diageo Americas,43285,Captain Morgan Original Spiced Rum Pet,12,750,8.5,12.74,24,305.76,18.0,4.76
01/07/2013,2551,Hy-Vee Food Store / Chariton,2001 WEST COURT,CHARITON,50049,59.0,Lucas,1031200.0,VODKA FLAVORED,260.0,Diageo Americas,41806,Smirnoff Vanilla Vodka,12,750,7.21,11.19,2,22.38,1.5,0.4
10/21/2016,2550,Hy-Vee Food Store / Osceola,510 West Mclane,Osceola,50213,20.0,CLARKE,1082000.0,Imported Cordials & Liqueurs,461.0,Skyy Spirits Inc,65126,Grand Marnier Cordon Rouge,12,750,23.31,34.97,2,34.97,1.5,0.39
12/02/2014,4344,Spirits / Grimes,109 EAST 1ST ST STE B,GRIMES,50111,77.0,Polk,1031080.0,VODKA 80 PROOF,55.0,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,6,62.28,10.5,2.77
05/20/2014,2578,Hy-Vee / Charles City,901 KELLY ST,CHARLES CITY,50616,34.0,Floyd,1012100.0,CANADIAN WHISKIES,115.0,"Constellation Wine Company, Inc.",11788,Black Velvet,6,1750,9.7,14.92,66,984.72,115.5,30.51
04/13/2017,4392,KUM & GO #156 / CLIVE,15600 Hickman Rd,Clive,50325.0,77.0,POLK,1022100.0,Mixto Tequila,395.0,PROXIMO,89194,Jose Cuervo Especial Reposado Flask,24,375,5.5,8.25,3,8.25,1.12,0.29
03/18/2014,2667,Hy-Vee Mainstreet,2611 PIERCE ST,SIOUX CITY,51104,97.0,Woodbury,1011300.0,TENNESSEE WHISKIES,85.0,Brown-Forman Corporation,26586,Gentleman Jack,12,750,18.95,28.43,6,170.58,4.5,1.19
04/24/2012,3465,Hometown Foods / Panora,601 E MAIN,PANORA,50216,39.0,Guthrie,1031080.0,VODKA 80 PROOF,297.0,Laird And Company,35916,Five O'clock Vodka,12,750,3.31,4.96,12,59.52,9.0,2.38
09/19/2017,4077,Xo Food And Liquor,428 Franklin St,Waterloo,50703,7.0,BLACK HAWK,1051100.0,American Brandies,259.0,Heaven Hill Brands,52312,Christian Bros Brandy,24,200,1.96,2.94,1,70.56,0.2,0.05
07/20/2015,3838,Schnucks / Bettendorf,858 MIDDLE RD,BETTENDORF,52722,48.0,Iowa,1082900.0,MISC. IMPORTED CORDIALS & LIQUEURS,259.0,Heaven Hill Brands,65195,Hpnotiq,6,750,8.83,13.75,6,82.5,4.5,1.19
03/28/2012,2955,Dahl's / Beaver,1819 BEAVER,DES MOINES,50310,77.0,Polk,1012100.0,CANADIAN WHISKIES,85.0,Brown-Forman Corporation,12466,Canadian Mist Whisky,12,750,5.44,8.15,12,97.8,9.0,2.38
10/23/2012,3811,Wal-Mart 1431 / Keokuk,300 NORTH PARK DR,KEOKUK,52632,56.0,Lee,1011300.0,TENNESSEE WHISKIES,85.0,Brown-Forman Corporation,86670,Jack Daniel's Tennessee Honey,12,750,13.54,20.31,12,243.72,9.0,2.38
02/12/2013,3738,Hartig Drug Company #4 / Dubuque,2225 CENTRAL AVE,DUBUQUE,52001,31.0,Dubuque,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,434.0,Luxco-St Louis,46351,Hawkeye Light Rum,12,1000,4.22,6.33,2,12.66,2.0,0.53
01/25/2017,5086,"Central Mart I, LLC.","2501, Floyd Blvd",Sioux City,51106.0,97.0,WOODBURY,1051100.0,American Brandies,205.0,E & J Gallo Winery,52591,E & J Vs Brandy Mini,12,500,6.4,9.6,2,9.6,1.0,0.26
10/26/2015,3644,Wal-Mart 2764 / Altoona,3501  8TH ST SW,ALTOONA,50009,77.0,Polk,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,35.0,"Bacardi U.S.A., Inc.",43126,Bacardi Superior Rum,12,750,8.26,12.39,12,148.68,9.0,2.38
03/21/2017,4171,"Brothers Market, Inc. / Cascade",105 SE Nixon St,Cascade,52033,31.0,DUBUQUE,1011400.0,Tennessee Whiskies,85.0,Brown Forman Corp.,26589,Gentleman Jack,6,1750,35.24,52.86,2,52.86,3.5,0.92
04/13/2015,4984,Fast Ave One Stop,2111 PARK AVE,MUSCATINE,52761,70.0,Muscatine,1031080.0,VODKA 80 PROOF,434.0,Luxco-St Louis,36304,Hawkeye Vodka,24,375,2.07,3.11,24,74.64,9.0,2.38
07/05/2017,3890,Smokin' Joe's #7 Tobacco and Liquor Outlet,904  1st Ave NW,Cedar Rapids,52405,57.0,LINN,1041100.0,American Dry Gins,205.0,E & J Gallo Winery,31472,New Amsterdam Gin,24,200,2.24,3.36,1,80.64,0.2,0.05
01/19/2012,2625,Hy-Vee Wine and Spirits #2,3301 W KIMBERLY RD,DAVENPORT,52804,82.0,Scott,1081390.0,IMPORTED SCHNAPPS,260.0,Diageo Americas,69947,Rumple Minze Peppermint Schnapps Liqueur,12,1000,15.0,22.49,12,269.88,12.0,3.17
01/23/2017,5077,Wal-Mart 3150 / Council Bluffs,1800 N 16th St,Council Bluffs,51501.0,78.0,POTTAWATTA,1032000.0,Imported Vodka,370.0,PERNOD RICARD USA,34006,Absolut Swedish Vodka 80 Prf,12,750,11.49,17.24,1,206.88,0.75,0.19
07/13/2016,4797,Walgreens #05362 / Des Moines,1330 E University Ave,Des Moines,50316,77.0,Polk,1012100.0,CANADIAN WHISKIES,115.0,"Constellation Wine Company, Inc.",11788,Black Velvet,6,1750,9.7,14.93,6,89.58,10.5,2.77
11/13/2014,4889,Fast Trip / Des Moines,1516 SE  1st ST,DES MOINES,50315,77.0,Polk,1042100.0,IMPORTED DRY GINS,260.0,Diageo Americas,28866,Tanqueray Gin,12,750,12.25,18.38,1,18.38,0.75,0.2
06/27/2016,3644,Wal-Mart 2764 / Altoona,3501  8th St SW,Altoona,50009,77.0,Polk,1062300.0,FLAVORED RUM,260.0,Diageo Americas,43287,Captain Morgan Parrot Bay Mango,12,750,7.49,11.24,12,134.88,9.0,2.38
12/20/2014,4235,Fareway Stores #395 / Webster City,942  2ND ST,WEBSTER CITY,50595,40.0,Hamilton,1012100.0,CANADIAN WHISKIES,421.0,"Sazerac Co., Inc.",12856,Rich & Rare Reserve,6,750,6.5,9.75,18,175.5,13.5,3.57
01/29/2015,2616,Hy-Vee Food and Drug / Clinton,901 SOUTH 4TH ST,CLINTON,52732,23.0,Clinton,1012100.0,CANADIAN WHISKIES,115.0,"Constellation Wine Company, Inc.",11586,Black Velvet Reserve,12,750,7.0,10.5,3,31.5,2.25,0.59
03/14/2012,4633,Kwik Shop #520 / Carter Lake,1202 EAST LOCUST ST,CARTER LAKE,51510,78.0,Pottawattamie,1022100.0,TEQUILA,410.0,The Patron Spirits Company,88294,Patron Silver Tequila,12,375,13.33,20.0,6,120.0,2.25,0.59
04/27/2015,4580,Smokin' Joe's #9 Tobacco and Liquor,304 W. MADISON,WASHINGTON,52353,92.0,Washington,1012100.0,CANADIAN WHISKIES,260.0,Diageo Americas,11294,Crown Royal Canadian Whisky,24,375,7.75,11.63,1,11.63,0.38,0.1
05/18/2016,2621,Hy-Vee Food Store #3 / Sioux City,3301 Gordon Dr,Sioux City,51105,97.0,Woodbury,1051110.0,BLACKBERRY BRANDIES,65.0,Jim Beam Brands,54706,Dekuyper Blackberry Brandy,12,750,4.45,6.68,12,80.16,9.0,2.38
09/11/2017,4312,I-80 Liquor / Council Bluffs,2411 S 24TH ST #1,Council Bluffs,51501.0,78.0,POTTAWATTA,1032100.0,Imported Vodkas,370.0,PERNOD RICARD USA,34001,Absolut Swedish Vodka 80 Prf Mini,10,600,7.92,11.88,3,11.88,1.8,0.47
06/23/2014,2648,Hy-Vee #4 / WDM,555 S 51ST ST,WEST DES MOINES,50265,77.0,Polk,1082900.0,MISC. IMPORTED CORDIALS & LIQUEURS,65.0,Jim Beam Brands,67006,Midori Melon Liqueur,12,750,11.5,17.24,4,68.96,3.0,0.79
05/16/2013,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE ARMY POST RD,DES MOINES,50315,77.0,Polk,1022100.0,TEQUILA,434.0,Luxco-St Louis,89447,La Prima Tequila/gold,12,1000,6.69,10.04,12,120.48,12.0,3.17
06/06/2017,2666,Hy-Vee #2 / Ankeny,2510 SW State St,Ankeny,50023.0,77.0,Polk,1011200.0,Straight Bourbon Whiskies,85.0,Brown Forman Corp.,22228,Woodford Reserve Double Oaked,6,750,30.49,45.74,1,274.44,0.75,0.19
07/20/2015,5089,Mos Mini Mart,"614, E ERIE ST",MISSOURI VALLEY,51555,43.0,Harrison,1012100.0,CANADIAN WHISKIES,115.0,"Constellation Wine Company, Inc.",11776,Black Velvet,12,750,5.23,7.85,12,94.2,9.0,2.38
01/06/2014,2629,Hy-Vee Food Store #2 / Council Bluff,1745 MADISON AVE,COUNCIL BLUFFS,51503,78.0,Pottawattamie,1032080.0,IMPORTED VODKA,260.0,Diageo Americas,36871,Ciroc Luxury Vodka,12,750,18.75,28.12,4,112.48,3.0,0.79
09/03/2014,2501,Hy-vee  #2 / Ames,640 LINCOLNWAY,AMES,50010,85.0,Story,1031080.0,VODKA 80 PROOF,301.0,Fifth Generation Inc.,38176,Titos Vodka,12,750,9.65,14.48,24,347.52,18.0,4.76
11/23/2015,2290,Al's Liquors Unlimited,215 WEST MILWAUKEE,STORM LAKE,50588,11.0,Buena Vista,1022100.0,TEQUILA,260.0,Diageo Americas,87485,Don Julio Blanco Tequila,6,750,26.99,40.49,1,40.49,0.75,0.2
11/12/2013,4805,Liquor Tobacco & Grocery / Fort Dodg,902 1ST AVE N,FORT DODGE,50501,94.0,Webster,1011100.0,BLENDED WHISKIES,434.0,Luxco-St Louis,24157,Hawkeye Blend Whiskey,12,1000,4.3,6.45,3,19.35,3.0,0.79
03/18/2015,2603,Hy-Vee Wine and Spirits / Bettendorf,2890 DEVILS GLEN ROAD,BETTENDORF,52722,82.0,Scott,1022100.0,TEQUILA,434.0,Luxco-St Louis,87596,El Mayor Blanco,6,750,11.0,16.5,6,99.0,4.5,1.19
01/26/2015,2648,Hy-Vee #4 / WDM,555 S 51ST ST,WEST DES MOINES,50265,77.0,Polk,1051140.0,PEACH BRANDIES,115.0,"Constellation Wine Company, Inc.",56196,Paul Masson Peach Grande Amber Brandy,12,750,6.3,9.45,3,28.35,2.25,0.59
05/19/2015,4545,FILL R UP,14151 WABASH AVE,COUNCIL BLUFFS,51503,78.0,Pottawattamie,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,Jim Beam Brands,19226,Knob Creek,6,750,20.99,31.49,5,157.45,3.75,0.99
07/05/2017,2522,Hy-Vee Wine and Spirits / Spirit Lake,Hwy 9 & 71,Spirit Lake,51360,30.0,DICKINSON,1022200.0,100% Agave Tequila,380.0,Phillips Beverage,89150,Cabrito Reposado,12,750,10.99,16.49,9,16.49,6.75,1.78
08/12/2016,4463,Casey's General Store #3031 / Garner,145 Us Hwy 18 W,Garner,50438,41.0,Hancock,1031080.0,VODKA 80 PROOF,300.0,Mccormick Distilling Company,36904,Mccormick Vodka Pet,24,375,1.8,2.7,24,64.8,9.0,2.38
01/20/2016,3818,Round Window Liquor,703 W PLEASANT ST,KNOXVILLE,50138,63.0,Marion,1031080.0,VODKA 80 PROOF,297.0,Laird And Company,35914,Five O'clock Vodka,24,375,1.93,2.9,24,69.6,9.0,2.38
03/21/2016,4021,Wal-Mart 0985 / Fairfield,2701 W BURLINGTON AVE,FAIRFIELD,52556,51.0,Jefferson,1031080.0,VODKA 80 PROOF,434.0,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,18,193.68,31.5,8.32
01/15/2013,4171,"Brothers Market, Inc. / Cascade",105 SE NIXON ST,CASCADE,52033,31.0,Dubuque,1071100.0,AMERICAN COCKTAILS,55.0,Sazerac North America,57158,Chi-Chi's Strawberry Margarita W/tequila,6,1750,5.99,9.24,6,55.44,10.5,2.77
07/02/2013,2524,Hy-Vee Food Store / Dubuque,3500 DODGE ST,DUBUQUE,52001,31.0,Dubuque,1081210.0,CREME DE ALMOND,350.0,Luxco-Cleveland,80396,Paramount Creme De Almond,12,750,4.65,6.97,2,13.94,1.5,0.4
05/27/2015,5147,Victor's Market,1001 3RD  ST,VICTOR,52347,79.0,Poweshiek,1022100.0,TEQUILA,395.0,Proximo,89196,Jose Cuervo Especial Reposado Tequila,12,750,10.49,15.74,2,31.48,1.5,0.4
02/13/2014,3980,Wal-Mart 1721 / Iowa City,919 HWY 1 WEST,IOWA CITY,52246,52.0,Johnson,1031200.0,VODKA FLAVORED,260.0,Diageo Americas,40956,Smirnoff Strawberry Vodka,12,750,8.25,12.37,12,148.44,9.0,2.38
02/18/2016,3456,Quick Shop / Clear Lake,904 N 8TH ST,CLEAR LAKE,50428,17.0,Cerro Gordo,1011300.0,TENNESSEE WHISKIES,85.0,Brown-Forman Corporation,26826,Jack Daniels Old #7 Black Lbl,12,750,15.07,22.61,5,113.05,3.75,0.99
03/21/2013,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,77.0,Polk,1031200.0,VODKA FLAVORED,260.0,Diageo Americas,41797,Smirnoff Raspberry Vodka,12,1000,8.95,13.43,2,26.86,2.0,0.53
07/23/2015,4829,Central City 2,1501 MICHIGAN AVE,DES MOINES,50314,77.0,Polk,1012200.0,SCOTCH WHISKIES,260.0,Diageo Americas,5289,J & B Rare Scotch,12,1000,14.98,22.47,12,269.64,12.0,3.17
06/21/2016,4517,Casey's General Store #2767 / Cedar,3434 1st Ave NE,Cedar Rapids,52402,57.0,Linn,1031080.0,VODKA 80 PROOF,300.0,Mccormick Distilling Company,36904,Mccormick Vodka Pet,24,375,1.8,2.7,48,129.6,18.0,4.76
12/18/2012,2593,Hy-Vee Food Store / Carroll,905 US HIGHWAY 30 WEST,CARROLL,51401,14.0,Carroll,1022100.0,TEQUILA,410.0,The Patron Spirits Company,88291,Patron Tequila Silver Mini,10,300,20.3,30.45,3,91.35,0.9,0.24
07/14/2015,4909,Pump N Pak Rock Valley,"1004, MAIN ST",ROCK VALLEY,51247,84.0,Sioux,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,35.0,"Bacardi U.S.A., Inc.",43126,Bacardi Superior Rum,12,750,8.26,12.39,12,148.68,9.0,2.38
11/25/2013,2560,Hy-Vee Food Store / Marion,3600 BUSINESS HWY 151 EAST,MARION,52302,57.0,Linn,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,434.0,Luxco-St Louis,45245,Paramount Gold Rum Traveler,12,750,3.85,5.77,12,69.24,9.0,2.38
07/31/2017,5434,"MK Minimart, Inc",101 E Mt. Pleasant Street,West Burlington,52655.0,29.0,DES MOINES,1031100.0,American Vodkas,297.0,Laird & Company,35916,Five O'clock Vodka,12,750,3.37,5.06,1,60.72,0.75,0.19
01/31/2012,3549,Quicker Liquor Store,1414 48TH ST,FORT MADISON,52627,56.0,Lee,1081312.0,BUTTERSCOTCH SCHNAPPS,65.0,Jim Beam Brands,82787,Dekuyper Buttershots,12,1000,7.35,11.02,12,132.24,12.0,3.17
05/23/2016,3162,Nash Finch / Wholesale Food,807 Grandview,Muscatine,52761,70.0,Muscatine,1062310.0,SPICED RUM,259.0,Heaven Hill Brands,43026,Admiral Nelson Spiced Rum,12,750,5.78,8.67,12,104.04,9.0,2.38
03/06/2013,4011,Jim and Charlies Affiliated,121 NORTH CLINTON,ALBIA,52531,68.0,Monroe,1062310.0,SPICED RUM,260.0,Diageo Americas,43337,Captain Morgan Spiced Rum,12,1000,11.3,16.94,12,203.28,12.0,3.17
06/22/2015,4361,Quik Trip #538 / NW 2nd / DSM,4575 NW 2ND,DES MOINES,50313,77.0,Polk,1062310.0,SPICED RUM,260.0,Diageo Americas,43333,Captain Morgan Spiced Rum Pet,48,200,2.13,3.2,48,153.6,9.6,2.54
12/17/2013,4297,Discount Liquor / Cedar Rapids,2933  1ST AVE SE,CEDAR RAPIDS,52402,57.0,Linn,1012100.0,CANADIAN WHISKIES,260.0,Diageo Americas,11290,Crown Royal Canadian Whisky Mini,10,300,6.9,10.35,3,31.05,0.9,0.24
07/12/2016,3774,Eagle Country Market / Dubuque,1800 Elm St,Dubuque,52001,31.0,Dubuque,1051140.0,PEACH BRANDIES,259.0,Heaven Hill Brands,56006,Christian Bros Peach,12,750,5.43,8.15,4,32.6,3.0,0.79
05/10/2012,2544,Hy-Vee Food Store / Marshalltown,802 SOUTH CENTER,MARSHALLTOWN,50158,64.0,Marshall,1082900.0,MISC. IMPORTED CORDIALS & LIQUEURS,192.0,Sidney Frank Importing Co.,65258,Jagermeister Liqueur,6,1750,26.05,39.08,12,468.96,21.0,5.55
06/17/2013,3784,Hartig Drug #14 / Independence,200  1ST ST EAST,INDEPENDENCE,50644,10.0,Buchanan,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,35.0,"Bacardi U.S.A., Inc.",43387,Castillo Silver Rum,12,1000,4.89,7.33,12,87.96,12.0,3.17
02/18/2014,2959,Dahl's / Merle Hay,4343 MERLE HAY ROAD,DES MOINES,50310,77.0,Polk,1022100.0,TEQUILA,395.0,Proximo,89206,1800 Reposado Tequila,12,750,15.46,23.19,3,69.57,2.25,0.59
03/28/2013,4632,Nat Food Mart / 2nd Ave DM,1443 2nd AVE,DES MOINES,50314,77.0,Polk,1041100.0,AMERICAN DRY GINS,370.0,Pernod Ricard USA/Austin Nichols,32234,Seagrams Extra Dry Gin,24,375,3.39,5.09,6,30.54,2.25,0.59
04/18/2016,3400,Last Stop Beverage Shop,2839 E. UNIVERSITY,DES MOINES,50317,77.0,Polk,1081600.0,WHISKEY LIQUEUR,421.0,"Sazerac Co., Inc.",64870,Fireball Cinnamon,48,100,0.89,1.34,192,257.28,19.2,5.07
06/30/2014,4678,Fareway Stores #124 / Adel,804 NILE KINNICK DR,ADEL,50003,25.0,Dallas,1062300.0,FLAVORED RUM,35.0,"Bacardi U.S.A., Inc.",43145,Bacardi Pineapple Fusion,12,750,8.5,12.75,3,38.25,2.25,0.59
09/01/2015,4508,Casey's General Store #2877 / Spence,805 GRAND AVE S,SPENCER,51301,21.0,Clay,1012100.0,CANADIAN WHISKIES,115.0,"Constellation Wine Company, Inc.",11776,Black Velvet,12,750,5.23,7.85,24,188.4,18.0,4.76
09/20/2016,2624,Hy-Vee #2 / Dubuque,2395 NW Arterial Rd,Dubuque,52002,31.0,DUBUQUE,1070000.0,Cocktails / RTD,421.0,SAZERAC COMPANY  INC,59037,Desert Island Long Island Ice Tea Cocktail,12,1000,4.36,6.54,1,78.48,1.0,0.26
12/26/2016,2554,Hy-Vee Food Store / Davenport,3019 Rockingham Road,Davenport,52802,82.0,SCOTT,1012100.0,Canadian Whiskies,115.0,CONSTELLATION BRANDS INC,11776,Black Velvet,12,750,5.23,7.85,1,94.2,0.75,0.19
07/09/2015,2616,Hy-Vee Food and Drug / Clinton,901 SOUTH 4TH ST,CLINTON,52732,23.0,Clinton,1081400.0,TRIPLE SEC,65.0,Jim Beam Brands,86112,Dekuyper Triple Sec,12,1000,2.22,3.33,48,159.84,48.0,12.68
03/22/2017,3013,Keith's Foods,207 E Locust St,Bloomfield,52537,26.0,DAVIS,1011100.0,Blended Whiskies,434.0,LUXCO INC,24158,Hawkeye Blend Whiskey,6,1750,7.62,11.43,1,68.58,1.75,0.46
05/16/2012,2535,Hy-Vee Food Store #1 / WDM,1700 VALLEY WEST DR,WEST DES MOINES,50265,77.0,Polk,1022100.0,TEQUILA,395.0,Proximo,87408,Jose Cuervo Especial Silver,12,750,10.49,15.73,12,188.76,9.0,2.38
04/02/2013,4635,Kwik Shop #563 / Cedar Rapids,1001 1st AVE SW,CEDAR RAPIDS,52405,57.0,Linn,1031080.0,VODKA 80 PROOF,297.0,Laird And Company,35916,Five O'clock Vodka,12,750,3.37,5.06,24,121.44,18.0,4.76
02/06/2014,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77.0,Polk,1062310.0,SPICED RUM,260.0,Diageo Americas,43331,Captain Morgan Spiced Rum Mini,12,500,5.5,8.25,1,8.25,0.5,0.13
07/11/2017,4116,Lake View Foods,223 Main St,Lake View,51450,81.0,SAC,1032200.0,Imported Flavored Vodka,277.0,STOLI GROUP,34870,Stoli Razberi (raspberry),12,750,9.99,14.99,3,14.99,2.25,0.59
05/02/2012,2648,Hy-Vee #4 / WDM,555 S 51ST ST,WEST DES MOINES,50265,77.0,Polk,1041150.0,FLAVORED GINS,370.0,Pernod Ricard USA/Austin Nichols,33256,Seagrams Lime Twisted Gin,12,750,5.9,8.85,4,35.4,3.0,0.79
09/23/2015,3869,Bootleggin' Barzini's Fin,412  1ST AVE,CORALVILLE,52241,52.0,Johnson,1031080.0,VODKA 80 PROOF,55.0,Sazerac North America,35315,Barton Vodka Pet,12,750,3.37,5.06,2,10.12,1.5,0.4
08/12/2016,3700,Avoca Liquor,158 South Elm,Avoca,51521,78.0,Pottawattamie,1011300.0,TENNESSEE WHISKIES,85.0,Brown-Forman Corporation,86691,Jack Daniel's Tennessee Fire Mini,12,500,9.06,13.59,2,27.18,1.0,0.26
11/06/2013,2649,Hy-Vee #3 / Dubuque,400 LOCUST ST,DUBUQUE,52001,31.0,Dubuque,1062300.0,FLAVORED RUM,370.0,Pernod Ricard USA/Austin Nichols,42699,Malibu Mango Rum,12,750,7.5,11.24,2,22.48,1.5,0.4
05/29/2013,3495,Great Pastimes,228 N MAIN ST,MONTICELLO,52310,53.0,Jones,1062100.0,JAMAICA RUM,260.0,Diageo Americas,42166,Myers's Rum Original Dark,12,750,10.0,14.99,1,14.99,0.75,0.2
10/25/2017,3647,Wal-Mart 2889 / Clinton,2715 South 25th St,Clinton,52732,23.0,CLINTON,1011100.0,Blended Whiskies,297.0,Laird & Company,23828,Five Star,6,1750,7.62,11.43,1,68.58,1.75,0.46
12/27/2014,4430,Kum & Go #87 / Fort Dodge,1601 FIFTH AVENUE S,FORT DODGE,50501,94.0,Webster,1031080.0,VODKA 80 PROOF,434.0,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,12,129.12,21.0,5.55
06/11/2015,2515,Hy-Vee Food Store #1 / Mason City,2400 4TH ST SW,MASON CITY,50401,17.0,Cerro Gordo,1051010.0,AMERICAN GRAPE BRANDIES,259.0,Heaven Hill Brands,52146,Christian Bros Brandy Traveler,12,750,5.92,8.88,4,35.52,3.0,0.79
07/24/2017,5403,Golden Mart,1026 W River Drive,Davenport,52802,82.0,SCOTT,1052100.0,Imported Brandies,420.0,MOET HENNESSY USA,48105,Hennessy VS,12,375,10.24,15.36,1,184.32,0.37,0.09
12/19/2014,2521,Hy-Vee Food and Drug / Grand / WDM,1990 GRAND AVENUE,WEST DES MOINES,50265,77.0,Polk,1012210.0,SINGLE MALT SCOTCH,305.0,MHW Ltd,5486,Macallan 12 Yr Single Malt Scotch,12,750,30.07,45.11,2,90.22,1.5,0.4
03/27/2013,2558,Hy-Vee Food Store / Mount Pleasant,1700 E WASHINGTON,MOUNT PLEASANT,52641,44.0,Henry,1031080.0,VODKA 80 PROOF,205.0,E AND J GALLO WINERY,36969,New Amsterdam Vodka,12,750,6.9,10.35,12,124.2,9.0,2.38
07/13/2016,4169,Super Quick 2 / Hubbell,1824 Hubbell Ave,Des Moines,50317,,,1051010.0,AMERICAN GRAPE BRANDIES,205.0,E and J Gallo Winery,52580,E & J Vsop Superior Reserve,24,200,2.49,3.74,5,18.7,1.0,0.26
05/10/2016,3742,Wal-Mart 1625 / Lemars,1111 Holton Dr,Lemars,51031,75.0,Plymouth,1011300.0,TENNESSEE WHISKIES,85.0,Brown-Forman Corporation,26826,Jack Daniels Old #7 Black Lbl,12,750,15.57,23.36,12,280.32,9.0,2.38
